title_year,imdbId,genres,director,cast,short_summary,poster,trailer,screenshot1,screenshot2,screenshot3,screenshot4,screenshot5,screenshot6,screenshot7,screenshot8,Animation,Mystery,Action,Thriller,Sci-Fi,Adventure,Children,Fantasy,Crime,Documentary,Drama,Romance,Comedy,War,Western,Horror
Bad Times at the El Royale (2018),6628394,Horror|Thriller,Drew Goddard,"Jeff Bridges, Cynthia Erivo, Dakota Johnson","Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BZDE0ZmEzNzAtZDU2NS00YmI3LWI5YzYtYTBjZGYzODU1YTBkXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYjU0OTA0Y2EtZWJmYi00MjFlLWE2YWItNjQ4MDQwMTMwOGUxXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMGZlZWVkZDAtNDVmNC00NWZlLWJiMzktYjc1ZjA0ZjA2ZDY3XkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BOTExYTI5YTgtNWUzYy00NDdhLWJiODQtNDRlYTU4NzE1YjQ0XkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,Link not available,Link not available,Link not available,Link not available,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Searching (2018),7668870,Drama,Aneesh Chaganty,"John Cho, Debra Messing, Joseph Lee","After his 16-year-old daughter goes missing, a desperate father breaks into her laptop to look for clues to find her.",https://m.media-amazon.com/images/M/MV5BMjIwOTA3NDI3MF5BMl5BanBnXkFtZTgwNzIzMzA5NTM@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BMTg0OTU3ODAzMV5BMl5BanBnXkFtZTgwODkwNDgyNDM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNmFiMDBjMTEtNGFlYi00MDUxLTllOWMtZTliNzcxNzQ2OTQ0XkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjM0NDZmNjQtZmZjNC00ODY1LTk3YTctMThmZTJlN2E4Y2JhXkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNTE3MzMzNjctNmU0NS00Y2VlLTkyMDAtOWUxOTA3ZmFiMjg5XkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYmE1NzcwNTMtMzg2MS00ZWE5LWJiMDItODRmNGIwODIzMTdmXkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BOWE0YzNjNGMtNDZmNi00NmNkLWEzZmYtOWMwZTk3N2Q4YjU5XkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYjU4ZmJlY2EtMzE2Ni00M2E4LWI1MzctZWFjM2M5OWRlZDkwXkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYjU0Y2NiMmYtZDYzOS00ZGFmLTk4NTUtNDIyOWMyMzk3ZGUyXkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Crazy Rich Asians (2018),3104988,Comedy,Jon M. Chu,"Constance Wu, Henry Golding, Michelle Yeoh","This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.",https://m.media-amazon.com/images/M/MV5BMTYxNDMyOTAxN15BMl5BanBnXkFtZTgwMDg1ODYzNTM@.V1_UY800.jpg,No trailer available,"https://m.media-amazon.com/images/M/MV5BMTEwMDIwOTA3NTReQTJeQWpwZ15BbWU4MDcyMTQ0MTYz._V1_UY100_CR71,0,100,100_AL_.jpg@.V1_UY800.jpg",https://m.media-amazon.com/images/M/MV5BMTc5NTI2NjQzNl5BMl5BanBnXkFtZTgwOTExNDQxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTYxODYyMDAwMV5BMl5BanBnXkFtZTgwNzI3NTcwNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjIyMDg4MjE2MV5BMl5BanBnXkFtZTgwODI3NTcwNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNDE5MzkxMDM2NF5BMl5BanBnXkFtZTgwMDM3NTcwNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNjA5ODA2NzA1M15BMl5BanBnXkFtZTgwMjM3NTcwNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTU2OTE2NTUzOV5BMl5BanBnXkFtZTgwMzM3NTcwNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMzE3MzA3NjU4MV5BMl5BanBnXkFtZTgwNTM3NTcwNjM@.V1_UY800.jpg,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Christopher Robin (2018),4575576,Adventure|Animation|Comedy,Marc Forster,"Ewan McGregor, Hayley Atwell, Bronte Carmichael","A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",https://m.media-amazon.com/images/M/MV5BMjAzOTM2OTAyNF5BMl5BanBnXkFtZTgwNTg5ODg1NTM@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BMjQ5NDQ0NDE0MF5BMl5BanBnXkFtZTgwMjc0Nzg1NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTYyNjI1ODgyOF5BMl5BanBnXkFtZTgwOTY0Nzg1NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTg2Mjc3OTYzNF5BMl5BanBnXkFtZTgwNDY0Nzg1NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTc0MDExOTgzN15BMl5BanBnXkFtZTgwOTMxMTc5NDM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BOGU1N2NhZTMtMDZiYS00ZmZkLTk2YzItMWRlZTJkMzE1YjM2XkEyXkFqcGdeQXVyNjUxMjc1OTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BZGUxNjI1YzktNjQxNi00ZDk4LThhYTktYTNlZjFmYThhN2I1XkEyXkFqcGdeQXVyNjQ4ODE4MzQ@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjJjNmQyNzMtNzFjNS00ZjRmLThmMDEtMDZjZGRmNDdjNzM2XkEyXkFqcGdeQXVyNjQ4ODE4MzQ@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTg2ZTliZDktZjQ2OS00NDBhLTg1MzktYjE3YTAzMjYyYjY2XkEyXkFqcGdeQXVyNjQ4ODE4MzQ@.V1_UY800.jpg,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Blindspotting (2018),7242142,Comedy|Drama,Carlos López Estrada,"Daveed Diggs, Rafael Casal, Janina Gavankar","While on probation, a man begins to re-evaluate his relationship with his volatile best friend.",https://m.media-amazon.com/images/M/MV5BNjgwYTQ4YmEtOTcwYy00NjBlLWI0ZjYtNDM0YmI1OGM0MWY0XkEyXkFqcGdeQXVyMjMxOTE0ODA@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BOTQyNDgyNzk3OV5BMl5BanBnXkFtZTgwNDgxODcxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjQ5MDc3NDY4MF5BMl5BanBnXkFtZTgwNjgxODcxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTc4MjY2MzIyM15BMl5BanBnXkFtZTgwNzgxODcxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjEyMjU2OTIzNl5BMl5BanBnXkFtZTgwODgxODcxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BOTQyNjA2NjQ4NV5BMl5BanBnXkFtZTgwOTgxODcxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BOTA3NTA1MTMyNl5BMl5BanBnXkFtZTgwMDkxODcxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNDc4NjQ4MTM5Nl5BMl5BanBnXkFtZTgwMTkxODcxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTY4MDUyODA4OV5BMl5BanBnXkFtZTgwMjkxODcxNjM@.V1_UY800.jpg,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Sicario: Day of the Soldado (2018),5052474,Action|Crime|Drama|Thriller,Stefano Sollima,"Benicio Del Toro, Josh Brolin, Isabela Merced","The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro.",https://m.media-amazon.com/images/M/MV5BMjgyOWRhMDctZTZlNC00M2I1LWI0NDQtYzlmODdmYjY2MThiXkEyXkFqcGdeQXVyMzY0MTE3NzU@.V1_UY800.jpg,No trailer available,Link not available,https://m.media-amazon.com/images/M/MV5BMjM2ODQ0MDQ5OF5BMl5BanBnXkFtZTgwMDc0MzE0NDM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjA1OTg0NzQ1OV5BMl5BanBnXkFtZTgwMTc0MzE0NDM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjQwMjIyNDUwN15BMl5BanBnXkFtZTgwMjc0MzE0NDM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNWNlNjg3NDgtMmQyMy00MGU0LTg2MTgtNzIyY2EzMzU5NmI1XkEyXkFqcGdeQXVyOTg4MTY3MDk@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BOGRlYTYzMzAtODczYy00NmQ2LWI1OWItNmVjYWMxN2Q2MGFjXkEyXkFqcGdeQXVyMjIwMzg0NDE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BN2VhMmM5ZDItODJmNC00MzVmLWE3ZmEtMWIwZGUyN2M2NDI5XkEyXkFqcGdeQXVyMjIwMzg0NDE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYjJmNjMyNzItMWQwMy00YzdjLWFmNDItNjZhNDEyNWNmNzdlXkEyXkFqcGdeQXVyMjIwMzg0NDE@.V1_UY800.jpg,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False
Hereditary (2018),7784604,Drama|Horror|Mystery,Ari Aster,"Toni Collette, Milly Shapiro, Gabriel Byrne",A grieving family is haunted by tragic and disturbing occurrences.,https://m.media-amazon.com/images/M/MV5BOTU5MDg3OGItZWQ1Ny00ZGVmLTg2YTUtMzBkYzQ1YWIwZjlhXkEyXkFqcGdeQXVyNTAzMTY4MDA@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BMjQwNTU5MjU2NV5BMl5BanBnXkFtZTgwNDY4MzI2NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjQ5MDQ2MDc2OV5BMl5BanBnXkFtZTgwNTY4MzI2NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjM5MzE1ODMyMF5BMl5BanBnXkFtZTgwNjY4MzI2NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMzM1NjY0MjI3MV5BMl5BanBnXkFtZTgwNzY4MzI2NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjE1NTYwNzM2Nl5BMl5BanBnXkFtZTgwODY4MzI2NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjExODE2ODk1M15BMl5BanBnXkFtZTgwOTY4MzI2NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjAxMjc3NzUzMF5BMl5BanBnXkFtZTgwMTc4MzI2NTM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BODcwMzI4MjU4MF5BMl5BanBnXkFtZTgwMjc4MzI2NTM@.V1_UY800.jpg,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Eighth Grade (2018),7014006,Comedy|Drama,Bo Burnham,"Elsie Fisher, Josh Hamilton, Emily Robinson",An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,https://m.media-amazon.com/images/M/MV5BMzVlYzgxYjAtYzhhZi00MDc1LTlkZDMtMTRhZWI0MTg5YTRjXkEyXkFqcGdeQXVyNTAzMTY4MDA@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BMzY4Nzc2ZGEtNWEzZi00Y2IwLWE0NjEtZmY2YmZjMDBiM2VhXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BZDYxZWY4NjQtYzM2Ni00YmE0LTlmZDItNTZlZGMwYWVkZWI0XkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BODIzMWEzNmMtMGNmOS00MWMxLTlmZjktY2ViNGFiODU3YTE5XkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjZmMmNjY2EtZjE3Yy00YmQ0LWFmZmYtMzAxNTVmYzdmNjIzXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjIzMjE3MTI1NF5BMl5BanBnXkFtZTgwNzE3MTgyNDM@.V1_UY800.jpg,"https://m.media-amazon.com/images/M/MV5BMTM1YmM5YzUtOWM5Yi00NGM2LWE2YjEtZDVmNGQ2NDJlZTljXkEyXkFqcGdeQXVyMTAwMzgzNjIz._V1_UY100_CR44,0,100,100_AL_.jpg@.V1_UY800.jpg","https://m.media-amazon.com/images/M/MV5BNDk2NWExMmQtNDg4My00NDAwLWJmMzYtNTU1M2FhZTdhYTc5XkEyXkFqcGdeQXVyMTAwMzgzNjIz._V1_UY100_CR44,0,100,100_AL_.jpg@.V1_UY800.jpg","https://m.media-amazon.com/images/M/MV5BOGI2OWJkYjAtYTEzMy00NmFlLWJjOTUtMDhmMGVlMGM1NjM5XkEyXkFqcGdeQXVyMTAwMzgzNjIz._V1_UY100_CR44,0,100,100_AL_.jpg@.V1_UY800.jpg",False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Downton Abbey (2019),6398184,Drama,Michael Engler,"Maggie Smith, Michelle Dockery, Matthew Goode","The continuing story of the Crawley family, wealthy owners of a large estate in the English countryside in the early twentieth century.",https://m.media-amazon.com/images/M/MV5BMmQxNGRkMjYtZTAyMy00MDUyLThiNmYtODI1NTkyNmI0ZTNlXkEyXkFqcGdeQXVyMjM4NTM5NDY@.V1_UY800.jpg,No trailer available,Link not available,Link not available,Link not available,Link not available,Link not available,Link not available,Link not available,Link not available,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Fighting with My Family (2019),6513120,Comedy|Drama,Stephen Merchant,"Dwayne Johnson, Lena Headey, Vince Vaughn",A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,https://m.media-amazon.com/images/M/MV5BNWM0NGUxMzUtMjRlZS00OWZlLTlkZDMtMzJhOWVmZDY2ODczXkEyXkFqcGdeQXVyOTQxNzM2MjY@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BMjU0MDUwMjMxMl5BMl5BanBnXkFtZTgwNDM1NTAyNzM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjI4MTgzNTA3NF5BMl5BanBnXkFtZTgwNjM1NTAyNzM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjAyZjRhODYtOGQzZi00N2IwLWE5ZjAtNjE5NjkzY2EwZmVlXkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYmE3NWEzOTYtZTYzZS00YjRjLWJjMGUtMzJjODBmYTFhYzU2XkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYmIyMzM2OGItNGJjMC00ODk4LWFiMDMtMDQyY2JiOTIzZTc3XkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BODJhYmQ5MWUtZTU3My00MGY1LTliMTItZDBkMmE0NzU5OGNjXkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNGM1MTBhMjQtNGNmNi00ZDczLTljZDItOWE4OGQzMzdhMjI1XkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYzcxZjRmNDItNjk0NC00MTUzLWEwMTYtMTI5ZjQwZDdjOGRmXkEyXkFqcGdeQXVyOTc5MDI5NjE@.V1_UY800.jpg,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Split (2017),4972582,Drama|Horror|Thriller,M. Night Shyamalan,"James McAvoy, Anya Taylor-Joy, Haley Lu Richardson",Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,https://m.media-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BNTY0NTAxNDk2N15BMl5BanBnXkFtZTgwMzE2MDY1OTE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNzQ2MzI5MDY2OF5BMl5BanBnXkFtZTgwNDE2MDY1OTE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTUyNDM4MjI4MV5BMl5BanBnXkFtZTgwNTE2MDY1OTE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjQ1NzIyNzg0N15BMl5BanBnXkFtZTgwNjE2MDY1OTE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTU0OTQ0OTY3OF5BMl5BanBnXkFtZTgwNzE2MDY1OTE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjMwOTQ2OTc1N15BMl5BanBnXkFtZTgwOTA2MDY1OTE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjE4NzQ5MTYxMF5BMl5BanBnXkFtZTgwMTE2MDY1OTE@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTc1NDYyOTA5MV5BMl5BanBnXkFtZTgwMjE2MDY1OTE@.V1_UY800.jpg,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
War for the Planet of the Apes (2017),3450958,Action|Adventure|Drama|Sci-Fi,Matt Reeves,"Andy Serkis, Woody Harrelson, Steve Zahn","After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",https://m.media-amazon.com/images/M/MV5BNDNmYTQzMDEtMmY0MS00OTNjLTk4MjItMDZhMzkzOGI3MzA0XkEyXkFqcGdeQXVyNjk5NDA3OTk@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BZmFhNWRiYzUtMDJiNS00Njc2LWIwZWQtM2MyMWIwMDUyYWQwXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNzQ4NTRhODQtMDA5My00Y2Y5LWI1YWMtYTI3Yzk0M2FlMjdhXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNjU2M2EzNDAtNGNiZi00MTBhLThhY2MtNjlhYzUyNWUwYzQyXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMDU2NmRmMjktZjg3Yi00NDM1LTg3YmYtMWJlYzE5ZGI2NDE5XkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BYzFlOWVhYzQtY2NlMi00OWIzLTliMDAtYzg4ZTQ4MWZiZDRmXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTU0ZTNkZTUtYzQyNi00MjlmLWJkNzgtYTliN2EzYzA0ZjRmXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BZmEzMDgwYTEtZTEwNS00ZGNmLWFjZDAtODIyMTA3ZmRhNTJkXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMGIyMDExMGQtMmJhOS00NmY5LWFmMWQtOGVlMDVjNTI3YjEzXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False
The Big Sick (2017),5462602,Comedy|Romance,Michael Showalter,"Kumail Nanjiani, Zoe Kazan, Holly Hunter","Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",https://m.media-amazon.com/images/M/MV5BZWM4YzZjOTEtZmU5ZS00ZTRkLWFiNjAtZTEwNzIzMDM5MjdmXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BMjE5NDIwODUwMV5BMl5BanBnXkFtZTgwMjE1MjAwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMzUyMTIzODA4Nl5BMl5BanBnXkFtZTgwNDE1MjAwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTYwNTA1MzMxOV5BMl5BanBnXkFtZTgwNjE1MjAwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTU5MDg3MTE4Nl5BMl5BanBnXkFtZTgwNzE1MjAwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjAwMDQ0Mzg0OF5BMl5BanBnXkFtZTgwODE1MjAwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTUyMjg1OTM1M15BMl5BanBnXkFtZTgwMjA1MjAwMzI@.V1_UY800.jpg,"https://m.media-amazon.com/images/M/MV5BMTAxMDg2MzI0NzheQTJeQWpwZ15BbWU4MDMwNTIwMDMy._V1_UY100_CR32,0,100,100_AL_.jpg@.V1_UY800.jpg",https://m.media-amazon.com/images/M/MV5BMTYyMjU4NjQ2Ml5BMl5BanBnXkFtZTgwOTA1MjAwMzI@.V1_UY800.jpg,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Dunkirk (2017),5013056,Action|Drama|Thriller|War,Christopher Nolan,"Fionn Whitehead, Barry Keoghan, Mark Rylance","Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.",Link not available,No trailer available,https://m.media-amazon.com/images/M/MV5BMTYwNDE1OTYyNl5BMl5BanBnXkFtZTgwNzgyNDY4MjI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTUwMjQyNDU2Ml5BMl5BanBnXkFtZTgwODgyNDY4MjI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjQzMjQzMDMxNF5BMl5BanBnXkFtZTgwOTgyNDY4MjI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjEzMjkyMTQzM15BMl5BanBnXkFtZTgwMzcyNDY4MjI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjEzNjU3NTg5OF5BMl5BanBnXkFtZTgwNDcyNDY4MjI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjAxMTY3MTg5Nl5BMl5BanBnXkFtZTgwNjcyNDY4MjI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMzUyNTQ3NDg0NV5BMl5BanBnXkFtZTgwNzcyNDY4MjI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTU3NTM4ODAzOV5BMl5BanBnXkFtZTgwODcyNDY4MjI@.V1_UY800.jpg,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
Wind River (2017),5362988,Action|Crime|Mystery|Thriller,Taylor Sheridan,"Kelsey Asbille, Jeremy Renner, Julia Jones",A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@.V1_UY800.jpg,No trailer available,https://m.media-amazon.com/images/M/MV5BMDkyOTYxMTYtYjEzMS00MmFkLWJmYjgtYzJlYjMyZTFkMjVkXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BNTJiZjA4OTktNWUwMS00ZmNmLTg0NzQtZmMzNmNkODIzMzg2XkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BZTc5YWY1NjQtMGIxZC00MTY1LTkxMmQtNDU0NDUyMDY0MzhiXkEyXkFqcGdeQXVyNDg2MjUxNjM@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BOTk4MjUzMzY3Nl5BMl5BanBnXkFtZTgwNzAxMzcwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTkzNzkwMTU0OF5BMl5BanBnXkFtZTgwODAxMzcwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjExNjI1NjY0Ml5BMl5BanBnXkFtZTgwOTAxMzcwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMTgwMjU0NzIzOV5BMl5BanBnXkFtZTgwMDExMzcwMzI@.V1_UY800.jpg,https://m.media-amazon.com/images/M/MV5BMjI5MzUxOTUzNV5BMl5BanBnXkFtZTgwMTExMzcwMzI@.V1_UY800.jpg,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
